iteration,goal_sampled,candidate_count,chosen_idx,chosen_rank,accepted,rejection_reason,tree_nodes
927,False,80,"(5, 5, 1, 7, 5, 3)",3,True,,562
928,False,63,"(3, 4, 5, 6, 6, 4)",8,True,,563
929,False,0,,,False,invalid_random_target,563
930,False,0,,,False,invalid_random_target,563
931,False,64,"(2, 7, 5, 5, 1, 3)",2,True,,564
932,False,68,"(3, 5, 6, 6, 3, 6)",4,True,,565
933,False,0,,,False,invalid_random_target,565
934,False,75,"(4, 5, 3, 4, 6, 3)",1,True,,566
935,False,81,"(3, 5, 5, 0, 6, 5)",48,True,,567
936,True,65,"(3, 6, 7, 8, 3, 2)",62,True,,568
937,True,65,"(3, 6, 7, 8, 2, 2)",10,False,duplicate,568
938,True,65,"(2, 6, 7, 7, 1, 2)",2,False,duplicate,568
939,False,70,"(6, 4, 6, 3, 4, 4)",16,True,,569
940,True,65,"(3, 6, 8, 9, 1, 2)",38,False,duplicate,569
941,False,63,"(3, 4, 5, 6, 5, 3)",1,True,,570
942,False,82,"(8, 4, 8, 5, 5, 6)",38,True,,571
943,False,81,"(3, 5, 4, 7, 2, 6)",9,True,,572
944,True,65,"(3, 7, 7, 8, 2, 2)",25,True,,573
945,False,58,"(5, 5, 1, 7, 7, 3)",8,False,duplicate,573
946,True,65,"(3, 6, 7, 8, 1, 3)",12,False,duplicate,573
947,False,82,"(4, 7, 2, 7, 2, 4)",36,True,,574
948,False,63,"(2, 4, 5, 5, 4, 4)",5,True,,575
949,False,82,"(6, 5, 6, 5, 4, 3)",8,True,,576
950,False,71,"(5, 5, 1, 7, 7, 3)",70,False,duplicate,576
951,False,0,,,False,invalid_random_target,576
952,False,81,"(3, 6, 4, 7, 7, 5)",6,False,duplicate,576
953,False,0,,,False,invalid_random_target,576
954,False,76,"(3, 6, 7, 8, 1, 3)",2,False,duplicate,576
955,False,0,,,False,invalid_random_target,576
956,False,0,,,False,invalid_random_target,576
957,False,0,,,False,invalid_random_target,576
958,False,81,"(3, 6, 6, 4, 4, 6)",8,True,,577
959,False,73,"(3, 4, 3, 4, 2, 4)",3,True,,578
960,False,0,,,False,invalid_random_target,578
961,False,68,"(5, 4, 0, 7, 7, 2)",58,True,,579
962,False,82,"(8, 4, 5, 5, 5, 5)",59,True,,580
963,False,83,"(6, 7, 7, 2, 1, 3)",26,True,,581
964,False,74,"(3, 6, 4, 7, 8, 5)",4,False,duplicate,581
965,False,82,"(6, 5, 5, 3, 3, 2)",34,True,,582
966,False,63,"(3, 4, 5, 6, 6, 4)",8,False,duplicate,582
967,False,62,"(5, 6, 5, 2, 6, 4)",5,False,duplicate,582
968,False,82,"(3, 5, 5, 4, 5, 2)",62,True,,583
969,False,63,"(5, 4, 5, 4, 6, 3)",34,True,,584
970,False,61,"(2, 6, 6, 8, 5, 3)",7,True,,585
971,False,71,"(8, 2, 7, 5, 1, 6)",5,True,,586
972,False,83,"(3, 8, 4, 2, 1, 5)",28,True,,587
973,False,61,"(3, 6, 7, 8, 1, 1)",8,False,duplicate,587
974,False,0,,,False,invalid_random_target,587
975,True,65,"(3, 6, 7, 8, 1, 1)",11,False,duplicate,587
976,False,83,"(7, 4, 5, 5, 4, 5)",5,False,duplicate,587
977,False,82,"(3, 8, 5, 2, 3, 4)",7,True,,588
978,False,75,"(3, 8, 3, 2, 0, 5)",47,True,,589
979,False,0,,,False,invalid_random_target,589
980,True,65,"(3, 6, 7, 8, 1, 1)",11,False,duplicate,589
981,False,69,"(4, 4, 5, 8, 2, 1)",4,True,,590
982,False,62,"(7, 6, 5, 4, 6, 4)",2,True,,591
983,False,83,"(6, 6, 5, 6, 2, 6)",80,True,,592
984,False,0,,,False,invalid_random_target,592
985,True,65,"(3, 6, 7, 8, 1, 0)",63,True,,593
986,False,62,"(2, 6, 6, 7, 4, 3)",7,True,,594
987,False,0,,,False,invalid_random_target,594
988,False,69,"(4, 4, 6, 7, 2, 3)",3,False,duplicate,594
989,False,82,"(3, 7, 3, 6, 2, 3)",2,True,,595
990,False,0,,,False,invalid_random_target,595
991,False,82,"(8, 4, 5, 4, 2, 4)",9,True,,596
992,False,0,,,False,invalid_random_target,596
993,False,82,"(3, 6, 4, 7, 1, 6)",20,True,,597
994,False,0,,,False,invalid_random_target,597
995,False,72,"(4, 4, 2, 7, 7, 4)",29,True,,598
996,False,83,"(6, 6, 3, 3, 8, 3)",79,True,,599
997,False,0,,,False,invalid_random_target,599
998,False,83,"(5, 7, 2, 8, 2, 4)",51,True,,600
999,False,75,"(8, 2, 7, 5, 1, 4)",9,True,,601
1000,False,83,"(3, 8, 4, 4, 3, 5)",23,True,,602
1001,False,82,"(3, 6, 5, 4, 4, 2)",9,True,,603
1002,False,83,"(5, 5, 5, 5, 2, 5)",1,False,duplicate,603
1003,False,83,"(5, 5, 4, 5, 2, 4)",1,True,,604
1004,False,0,,,False,invalid_random_target,604
1005,True,65,"(3, 6, 7, 8, 0, 2)",9,False,duplicate,604
1006,False,72,"(4, 4, 4, 4, 2, 2)",6,True,,605
1007,False,50,"(4, 5, 2, 7, 6, 3)",1,True,,606
1008,False,81,"(3, 6, 6, 7, 5, 5)",3,True,,607
1009,False,71,"(5, 4, 5, 3, 1, 4)",6,True,,608
1010,False,0,,,False,invalid_random_target,608
1011,False,0,,,False,invalid_random_target,608
1012,False,71,"(8, 5, 6, 6, 4, 3)",9,True,,609
1013,False,0,,,False,invalid_random_target,609
1014,False,0,,,False,invalid_random_target,609
1015,False,69,"(2, 5, 5, 1, 6, 5)",5,True,,610
1016,False,0,,,False,invalid_random_target,610
1017,False,0,,,False,invalid_random_target,610
1018,False,71,"(7, 2, 6, 5, 1, 6)",1,True,,611
1019,False,0,,,False,invalid_random_target,611
1020,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,611
1021,True,65,"(3, 6, 7, 9, 2, 2)",40,True,,612
1022,False,81,"(6, 6, 7, 4, 6, 3)",1,True,,613
1023,False,57,"(4, 4, 5, 4, 2, 3)",6,True,,614
1024,False,83,"(3, 8, 3, 4, 3, 4)",43,True,,615
1025,False,0,,,False,invalid_random_target,615
1026,False,82,"(4, 5, 4, 7, 1, 6)",81,False,duplicate,615
1027,False,0,,,False,invalid_random_target,615
1028,False,58,"(4, 4, 0, 7, 7, 3)",25,True,,616
1029,False,0,,,False,invalid_random_target,616
1030,False,0,,,False,invalid_random_target,616
1031,False,0,,,False,invalid_random_target,616
1032,False,0,,,False,invalid_random_target,616
1033,False,82,"(8, 4, 5, 4, 2, 4)",9,False,duplicate,616
1034,False,70,"(6, 5, 5, 4, 3, 6)",1,False,duplicate,616
1035,False,72,"(5, 4, 4, 7, 8, 4)",69,True,,617
1036,False,0,,,False,invalid_random_target,617
1037,False,0,,,False,invalid_random_target,617
1038,False,82,"(3, 5, 3, 8, 8, 5)",72,True,,618
1039,False,0,,,False,invalid_random_target,618
1040,False,83,"(5, 7, 6, 3, 3, 4)",2,False,duplicate,618
1041,False,75,"(3, 6, 3, 7, 3, 5)",4,True,,619
1042,False,71,"(5, 4, 5, 5, 4, 5)",1,True,,620
1043,False,73,"(3, 4, 3, 7, 4, 4)",5,True,,621
1044,True,65,"(3, 6, 7, 9, 1, 1)",41,True,,622
1045,False,0,,,False,invalid_random_target,622
1046,False,0,,,False,invalid_random_target,622
1047,False,64,"(2, 7, 5, 6, 5, 3)",5,True,,623
1048,True,65,"(4, 6, 6, 8, 1, 2)",51,False,duplicate,623
1049,False,75,"(4, 5, 4, 3, 6, 3)",4,False,duplicate,623
1050,False,0,,,False,invalid_random_target,623
1051,False,72,"(6, 4, 5, 2, 3, 4)",37,True,,624
1052,False,0,,,False,invalid_random_target,624
1053,False,81,"(5, 4, 6, 5, 7, 7)",27,True,,625
1054,False,81,"(2, 4, 6, 6, 1, 5)",4,True,,626
1055,False,0,,,False,invalid_random_target,626
1056,False,74,"(3, 5, 3, 7, 8, 5)",14,False,duplicate,626
1057,False,0,,,False,invalid_random_target,626
1058,False,0,,,False,invalid_random_target,626
1059,False,58,"(3, 5, 5, 5, 1, 5)",3,True,,627
1060,True,65,"(2, 6, 7, 7, 1, 2)",2,False,duplicate,627
1061,False,0,,,False,invalid_random_target,627
1062,False,71,"(4, 5, 3, 5, 0, 7)",47,True,,628
1063,False,0,,,False,invalid_random_target,628
1064,False,72,"(6, 4, 2, 7, 7, 3)",49,True,,629
1065,False,0,,,False,invalid_random_target,629
1066,False,0,,,False,invalid_random_target,629
1067,False,83,"(6, 6, 5, 6, 1, 5)",9,True,,630
1068,False,0,,,False,invalid_random_target,630
1069,True,65,"(3, 7, 7, 8, 1, 3)",27,True,,631
1070,True,65,"(3, 6, 7, 7, 0, 2)",34,True,,632
1071,False,83,"(6, 4, 5, 6, 2, 6)",46,True,,633
1072,True,65,"(2, 6, 7, 7, 1, 2)",2,False,duplicate,633
1073,False,0,,,False,invalid_random_target,633
1074,False,81,"(6, 4, 4, 5, 5, 6)",1,True,,634
1075,False,0,,,False,invalid_random_target,634
1076,False,84,"(5, 6, 5, 4, 2, 2)",5,True,,635
1077,False,71,"(5, 4, 3, 1, 1, 4)",71,True,,636
1078,False,83,"(5, 6, 4, 3, 6, 4)",3,True,,637
1079,False,0,,,False,invalid_random_target,637
1080,False,0,,,False,invalid_random_target,637
1081,False,76,"(4, 5, 5, 5, 5, 6)",16,True,,638
1082,False,72,"(4, 4, 4, 3, 2, 3)",4,False,duplicate,638
1083,False,70,"(8, 4, 6, 6, 1, 6)",3,True,,639
1084,False,0,,,False,invalid_random_target,639
1085,False,0,,,False,invalid_random_target,639
1086,False,56,"(2, 6, 7, 8, 2, 2)",5,True,,640
1087,False,82,"(6, 7, 7, 3, 2, 1)",32,True,,641
1088,False,0,,,False,invalid_random_target,641
1089,False,83,"(2, 4, 5, 4, 2, 3)",2,False,duplicate,641
1090,False,84,"(5, 6, 5, 6, 2, 5)",11,True,,642
1091,False,0,,,False,invalid_random_target,642
1092,True,65,"(3, 6, 7, 6, 1, 2)",61,True,,643
1093,False,0,,,False,invalid_random_target,643
1094,False,0,,,False,invalid_random_target,643
1095,False,80,"(3, 7, 6, 6, 2, 5)",39,True,,644
1096,True,65,"(3, 6, 6, 9, 1, 2)",29,False,duplicate,644
1097,False,0,,,False,invalid_random_target,644
1098,False,73,"(5, 5, 6, 5, 2, 4)",2,True,,645
1099,False,71,"(7, 5, 6, 6, 4, 2)",5,True,,646
1100,False,81,"(3, 8, 4, 3, 1, 4)",3,True,,647
1101,False,83,"(4, 5, 3, 4, 2, 4)",3,True,,648
1102,False,74,"(3, 6, 4, 7, 8, 5)",4,False,duplicate,648
1103,False,0,,,False,invalid_random_target,648
1104,False,83,"(5, 7, 6, 1, 7, 5)",53,True,,649
1105,False,80,"(2, 5, 5, 1, 8, 5)",79,True,,650
1106,False,70,"(4, 4, 2, 8, 7, 5)",3,True,,651
1107,False,82,"(8, 4, 6, 5, 4, 5)",6,True,,652
1108,False,72,"(5, 4, 5, 5, 2, 3)",2,False,duplicate,652
1109,False,63,"(5, 4, 5, 4, 4, 4)",48,True,,653
1110,False,62,"(3, 6, 6, 8, 4, 3)",5,True,,654
1111,False,80,"(6, 6, 4, 4, 8, 3)",6,True,,655
1112,False,78,"(4, 7, 5, 7, 1, 3)",20,True,,656
1113,False,81,"(2, 4, 5, 7, 1, 5)",6,True,,657
1114,False,73,"(6, 4, 5, 2, 4, 5)",59,True,,658
1115,False,80,"(2, 5, 5, 8, 3, 2)",22,True,,659
1116,False,74,"(2, 5, 5, 7, 1, 4)",1,True,,660
1117,False,0,,,False,invalid_random_target,660
1118,False,82,"(4, 9, 2, 6, 2, 3)",65,True,,661
1119,True,65,"(2, 6, 6, 8, 1, 2)",1,False,duplicate,661
1120,False,80,"(8, 5, 6, 7, 1, 6)",17,True,,662
1121,False,66,"(1, 5, 3, 3, 2, 6)",6,True,,663
1122,False,0,,,False,invalid_random_target,663
1123,False,0,,,False,invalid_random_target,663
1124,False,0,,,False,invalid_random_target,663
1125,False,0,,,False,invalid_random_target,663
1126,False,81,"(5, 2, 6, 5, 1, 6)",1,True,,664
1127,False,62,"(7, 6, 6, 2, 5, 2)",9,True,,665
1128,False,72,"(5, 4, 4, 7, 6, 2)",2,True,,666
1129,False,72,"(5, 4, 4, 4, 2, 3)",1,True,,667
1130,False,81,"(2, 5, 4, 6, 8, 6)",40,True,,668
1131,False,82,"(4, 7, 2, 6, 1, 4)",45,True,,669
1132,True,65,"(3, 6, 7, 8, 1, 1)",11,False,duplicate,669
1133,False,83,"(4, 6, 5, 8, 7, 5)",42,True,,670
1134,False,65,"(2, 4, 5, 9, 1, 3)",5,False,duplicate,670
1135,False,57,"(3, 5, 6, 6, 3, 5)",5,True,,671
1136,False,50,"(4, 4, 1, 7, 7, 2)",8,True,,672
1137,False,62,"(5, 4, 6, 6, 6, 7)",4,True,,673
1138,False,0,,,False,invalid_random_target,673
1139,False,0,,,False,invalid_random_target,673
1140,False,0,,,False,invalid_random_target,673
1141,False,65,"(6, 5, 7, 5, 4, 7)",4,True,,674
1142,False,63,"(4, 4, 5, 6, 8, 3)",59,True,,675
1143,False,72,"(8, 4, 7, 5, 1, 4)",4,True,,676
1144,False,0,,,False,invalid_random_target,676
1145,False,0,,,False,invalid_random_target,676
1146,False,54,"(2, 3, 7, 8, 1, 2)",4,True,,677
1147,False,64,"(2, 7, 5, 4, 2, 6)",35,True,,678
1148,False,78,"(2, 5, 5, 2, 8, 4)",4,True,,679
1149,False,83,"(4, 6, 5, 8, 5, 5)",1,True,,680
1150,False,83,"(4, 6, 5, 2, 4, 6)",62,True,,681
1151,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,681
1152,False,0,,,False,invalid_random_target,681
1153,True,65,"(3, 6, 7, 7, 0, 2)",34,False,duplicate,681
1154,False,69,"(4, 4, 5, 7, 2, 2)",6,False,duplicate,681
1155,False,80,"(2, 5, 4, 6, 6, 6)",1,True,,682
1156,False,0,,,False,invalid_random_target,682
1157,False,72,"(5, 5, 3, 3, 3, 5)",5,True,,683
1158,False,83,"(6, 7, 6, 3, 2, 4)",3,True,,684
1159,False,25,"(4, 4, 7, 9, 2, 2)",7,True,,685
1160,False,0,,,False,invalid_random_target,685
1161,False,0,,,False,invalid_random_target,685
1162,False,38,"(4, 4, 6, 5, 2, 1)",3,True,,686
1163,False,57,"(4, 4, 6, 4, 2, 2)",3,False,duplicate,686
1164,False,82,"(3, 5, 5, 0, 4, 6)",74,True,,687
1165,False,67,"(7, 4, 8, 5, 5, 5)",2,True,,688
1166,False,0,,,False,invalid_random_target,688
1167,False,84,"(5, 7, 5, 7, 5, 4)",12,True,,689
1168,False,63,"(4, 4, 5, 6, 6, 3)",7,True,,690
1169,False,83,"(6, 6, 6, 4, 5, 3)",7,True,,691
1170,True,65,"(3, 6, 6, 8, 0, 2)",30,True,,692
1171,False,62,"(6, 6, 5, 3, 6, 2)",1,True,,693
1172,False,71,"(5, 5, 3, 5, 0, 7)",45,True,,694
1173,False,61,"(7, 4, 3, 6, 6, 0)",55,True,,695
1174,False,66,"(1, 4, 2, 4, 1, 6)",11,True,,696
1175,False,81,"(3, 6, 5, 7, 1, 1)",44,True,,697
1176,False,66,"(1, 4, 2, 5, 2, 6)",4,True,,698
1177,False,74,"(3, 6, 2, 7, 7, 4)",3,True,,699
1178,False,75,"(4, 5, 3, 2, 6, 3)",40,True,,700
1179,False,0,,,False,invalid_random_target,700
1180,False,0,,,False,invalid_random_target,700
1181,False,81,"(5, 7, 6, 2, 1, 3)",16,True,,701
1182,False,71,"(5, 4, 5, 6, 6, 3)",3,True,,702
1183,False,72,"(4, 4, 3, 4, 2, 3)",3,True,,703
1184,False,62,"(5, 4, 6, 5, 7, 5)",5,True,,704
1185,True,65,"(4, 6, 7, 8, 1, 2)",48,False,duplicate,704
1186,False,72,"(5, 4, 4, 5, 1, 3)",9,True,,705
1187,False,52,"(9, 4, 2, 6, 5, 7)",25,True,,706
1188,False,82,"(6, 7, 2, 5, 3, 3)",74,True,,707
1189,False,0,,,False,invalid_random_target,707
1190,False,80,"(2, 5, 5, 3, 7, 4)",1,True,,708
1191,False,61,"(2, 6, 5, 8, 4, 4)",4,False,duplicate,708
1192,False,83,"(4, 6, 6, 8, 6, 5)",4,True,,709
1193,False,82,"(7, 5, 5, 4, 2, 6)",4,True,,710
1194,False,72,"(4, 4, 5, 7, 6, 4)",2,False,duplicate,710
1195,False,0,,,False,invalid_random_target,710
1196,True,65,"(2, 6, 6, 8, 1, 2)",1,False,duplicate,710
1197,False,0,,,False,invalid_random_target,710
1198,False,72,"(5, 4, 5, 2, 3, 5)",8,True,,711
1199,True,65,"(4, 6, 7, 7, 1, 2)",53,False,duplicate,711
1200,False,70,"(5, 4, 3, 6, 0, 7)",27,True,,712
1201,True,65,"(3, 6, 7, 8, 1, 1)",11,False,duplicate,712
1202,False,0,,,False,invalid_random_target,712
1203,False,68,"(5, 4, 3, 7, 7, 3)",4,True,,713
1204,False,72,"(5, 4, 5, 2, 3, 5)",8,False,duplicate,713
1205,False,63,"(5, 5, 6, 2, 4, 2)",48,True,,714
1206,False,80,"(2, 5, 5, 2, 7, 3)",5,True,,715
1207,False,63,"(2, 4, 5, 6, 6, 3)",4,True,,716
1208,False,82,"(8, 3, 6, 4, 5, 4)",68,True,,717
1209,False,80,"(7, 5, 3, 3, 5, 4)",8,True,,718
1210,False,0,,,False,invalid_random_target,718
1211,False,0,,,False,invalid_random_target,718
1212,True,65,"(3, 6, 7, 8, 0, 1)",43,False,duplicate,718
1213,True,65,"(3, 7, 7, 8, 0, 2)",24,True,,719
1214,False,0,,,False,invalid_random_target,719
1215,False,80,"(4, 5, 6, 0, 3, 4)",80,True,,720
1216,False,80,"(3, 6, 4, 6, 8, 6)",35,True,,721
1217,False,0,,,False,invalid_random_target,721
1218,False,81,"(6, 5, 6, 5, 7, 5)",6,True,,722
1219,False,0,,,False,invalid_random_target,722
1220,False,72,"(5, 5, 3, 7, 7, 3)",7,True,,723
1221,False,74,"(3, 6, 2, 7, 7, 5)",7,True,,724
1222,False,0,,,False,invalid_random_target,724
1223,False,0,,,False,invalid_random_target,724
1224,False,81,"(3, 7, 3, 2, 3, 4)",7,True,,725
1225,False,0,,,False,invalid_random_target,725
1226,False,68,"(5, 4, 3, 7, 7, 3)",4,False,duplicate,725
1227,False,82,"(3, 7, 3, 5, 3, 3)",3,True,,726
1228,True,65,"(3, 6, 7, 8, 1, 3)",12,False,duplicate,726
1229,False,80,"(6, 4, 3, 3, 5, 4)",1,True,,727
1230,False,0,,,False,invalid_random_target,727
1231,False,67,"(7, 5, 8, 5, 5, 6)",4,True,,728
1232,False,0,,,False,invalid_random_target,728
1233,False,0,,,False,invalid_random_target,728
1234,False,0,,,False,invalid_random_target,728
1235,False,82,"(7, 5, 5, 6, 5, 5)",8,True,,729
1236,False,70,"(5, 4, 3, 8, 7, 5)",6,False,duplicate,729
1237,False,0,,,False,invalid_random_target,729
1238,False,0,,,False,invalid_random_target,729
1239,False,82,"(8, 3, 7, 4, 5, 5)",47,True,,730
1240,False,72,"(3, 7, 6, 8, 1, 0)",65,True,,731
1241,True,65,"(3, 6, 7, 8, 2, 2)",10,False,duplicate,731
1242,False,84,"(4, 7, 4, 6, 4, 4)",1,True,,732
1243,True,65,"(3, 6, 7, 9, 1, 2)",8,False,duplicate,732
1244,False,0,,,False,invalid_random_target,732
1245,False,69,"(3, 5, 4, 1, 4, 6)",12,True,,733
1246,False,61,"(9, 3, 2, 6, 5, 7)",43,True,,734
1247,False,31,"(4, 4, 7, 3, 4, 3)",6,True,,735
1248,False,70,"(9, 3, 2, 7, 5, 7)",32,True,,736
1249,False,81,"(2, 5, 5, 6, 1, 5)",2,False,duplicate,736
1250,False,31,"(4, 4, 7, 3, 4, 2)",4,True,,737
1251,False,75,"(8, 3, 7, 6, 1, 6)",7,True,,738
1252,False,83,"(6, 7, 6, 3, 2, 4)",3,False,duplicate,738
1253,False,0,,,False,invalid_random_target,738
1254,True,65,"(3, 6, 7, 8, 0, 2)",9,False,duplicate,738
1255,False,0,,,False,invalid_random_target,738
1256,False,69,"(3, 6, 6, 7, 4, 4)",7,False,duplicate,738
1257,False,72,"(4, 5, 3, 3, 2, 3)",12,True,,739
1258,False,0,,,False,invalid_random_target,739
1259,False,0,,,False,invalid_random_target,739
1260,False,62,"(6, 6, 5, 4, 5, 4)",1,False,duplicate,739
1261,False,0,,,False,invalid_random_target,739
1262,False,68,"(6, 4, 3, 7, 6, 3)",1,True,,740
1263,True,65,"(3, 6, 7, 8, 2, 2)",10,False,duplicate,740
1264,False,81,"(6, 5, 6, 4, 7, 8)",74,True,,741
1265,False,59,"(4, 4, 6, 8, 2, 3)",8,True,,742
1266,False,79,"(8, 4, 6, 5, 0, 6)",61,True,,743
1267,False,81,"(3, 5, 3, 5, 8, 5)",61,True,,744
1268,False,0,,,False,invalid_random_target,744
1269,False,78,"(3, 6, 5, 7, 1, 3)",3,True,,745
1270,False,71,"(3, 6, 5, 1, 3, 6)",6,True,,746
1271,False,83,"(5, 7, 6, 0, 8, 5)",82,True,,747
1272,False,69,"(2, 6, 7, 7, 4, 4)",3,True,,748
1273,False,0,,,False,invalid_random_target,748
1274,False,54,"(4, 4, 6, 7, 4, 3)",5,True,,749
1275,False,82,"(9, 4, 5, 4, 2, 5)",50,True,,750
1276,True,65,"(4, 5, 7, 8, 1, 2)",49,False,duplicate,750
1277,False,0,,,False,invalid_random_target,750
1278,False,62,"(4, 5, 7, 3, 8, 2)",6,True,,751
1279,False,0,,,False,invalid_random_target,751
1280,False,0,,,False,invalid_random_target,751
1281,False,65,"(2, 4, 5, 8, 1, 3)",2,True,,752
1282,False,0,,,False,invalid_random_target,752
1283,False,0,,,False,invalid_random_target,752
1284,False,65,"(2, 4, 5, 8, 1, 2)",1,False,duplicate,752
1285,False,82,"(3, 7, 3, 3, 2, 4)",3,True,,753
1286,False,0,,,False,invalid_random_target,753
1287,False,67,"(7, 5, 8, 5, 5, 6)",4,False,duplicate,753
1288,False,72,"(3, 4, 5, 4, 3, 5)",2,True,,754
1289,False,0,,,False,invalid_random_target,754
1290,False,0,,,False,invalid_random_target,754
1291,False,30,"(4, 4, 7, 3, 4, 3)",10,False,duplicate,754
1292,False,81,"(6, 6, 7, 3, 5, 3)",2,True,,755
1293,False,82,"(3, 7, 5, 7, 1, 2)",4,True,,756
1294,True,65,"(3, 6, 7, 9, 1, 2)",8,False,duplicate,756
1295,True,65,"(3, 6, 7, 8, 0, 2)",9,False,duplicate,756
1296,False,82,"(3, 8, 5, 2, 3, 5)",7,False,duplicate,756
1297,False,71,"(5, 4, 3, 5, 7, 3)",60,True,,757
1298,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,757
1299,False,80,"(6, 6, 3, 5, 8, 3)",7,True,,758
1300,False,83,"(6, 6, 6, 3, 5, 4)",57,True,,759
1301,False,72,"(4, 4, 3, 3, 3, 5)",59,True,,760
1302,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,760
1303,False,80,"(2, 5, 4, 1, 6, 4)",37,True,,761
1304,False,0,,,False,invalid_random_target,761
1305,False,81,"(3, 6, 6, 3, 5, 7)",77,True,,762
1306,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,762
1307,False,82,"(3, 4, 3, 3, 3, 6)",47,True,,763
1308,False,61,"(4, 4, 6, 5, 4, 2)",1,True,,764
1309,True,65,"(3, 7, 7, 8, 1, 3)",27,False,duplicate,764
1310,False,65,"(6, 5, 6, 6, 6, 7)",20,True,,765
1311,False,0,,,False,invalid_random_target,765
1312,False,0,,,False,invalid_random_target,765
1313,False,75,"(4, 5, 2, 3, 4, 3)",6,True,,766
1314,False,75,"(4, 5, 2, 3, 7, 4)",69,True,,767
1315,False,0,,,False,invalid_random_target,767
1316,False,68,"(5, 4, 2, 7, 6, 3)",3,True,,768
1317,False,0,,,False,invalid_random_target,768
1318,True,65,"(2, 6, 7, 7, 1, 2)",2,False,duplicate,768
1319,False,81,"(7, 3, 7, 4, 4, 5)",2,True,,769
1320,False,38,"(5, 6, 7, 6, 6, 4)",7,True,,770
1321,False,30,"(4, 4, 7, 3, 3, 2)",2,True,,771
1322,True,65,"(3, 6, 7, 8, 0, 2)",9,False,duplicate,771
1323,False,0,,,False,invalid_random_target,771
1324,False,0,,,False,invalid_random_target,771
1325,True,65,"(2, 6, 7, 7, 1, 2)",2,False,duplicate,771
1326,False,70,"(4, 4, 2, 7, 6, 2)",1,True,,772
1327,False,73,"(3, 5, 3, 7, 4, 5)",7,True,,773
1328,False,0,,,False,invalid_random_target,773
1329,False,0,,,False,invalid_random_target,773
1330,False,62,"(6, 6, 5, 2, 5, 4)",4,True,,774
1331,False,82,"(7, 8, 2, 5, 3, 3)",71,True,,775
1332,False,0,,,False,invalid_random_target,775
1333,False,0,,,False,invalid_random_target,775
1334,False,0,,,False,invalid_random_target,775
1335,False,70,"(8, 3, 2, 7, 4, 7)",4,True,,776
1336,False,83,"(4, 6, 5, 9, 6, 5)",9,True,,777
1337,False,76,"(3, 6, 7, 7, 1, 3)",6,True,,778
1338,False,0,,,False,invalid_random_target,778
1339,False,72,"(3, 4, 4, 6, 5, 2)",3,True,,779
1340,False,72,"(5, 5, 2, 7, 6, 1)",30,True,,780
1341,False,0,,,False,invalid_random_target,780
1342,False,0,,,False,invalid_random_target,780
1343,False,70,"(5, 5, 3, 6, 0, 6)",4,True,,781
1344,False,62,"(4, 5, 7, 3, 8, 3)",10,True,,782
1345,False,82,"(8, 4, 5, 5, 2, 5)",6,True,,783
1346,False,80,"(2, 5, 5, 3, 7, 4)",1,False,duplicate,783
1347,False,0,,,False,invalid_random_target,783
1348,False,83,"(5, 7, 5, 3, 2, 3)",63,True,,784
1349,False,0,,,False,invalid_random_target,784
1350,False,0,,,False,invalid_random_target,784
1351,False,80,"(8, 4, 4, 6, 4, 4)",8,True,,785
1352,False,66,"(2, 4, 2, 4, 2, 6)",9,True,,786
1353,False,0,,,False,invalid_random_target,786
1354,False,83,"(4, 7, 2, 6, 2, 5)",69,True,,787
1355,False,64,"(7, 4, 3, 5, 7, 0)",59,True,,788
1356,False,70,"(5, 5, 2, 5, 0, 6)",34,True,,789
1357,False,0,,,False,invalid_random_target,789
1358,False,83,"(4, 8, 5, 6, 2, 5)",47,True,,790
1359,False,0,,,False,invalid_random_target,790
1360,False,48,"(5, 4, 1, 8, 7, 3)",7,True,,791
1361,False,0,,,False,invalid_random_target,791
1362,False,61,"(1, 7, 5, 7, 3, 5)",2,True,,792
1363,False,57,"(4, 5, 6, 8, 2, 3)",6,False,duplicate,792
1364,False,83,"(3, 6, 6, 7, 6, 5)",3,True,,793
1365,False,0,,,False,invalid_random_target,793
1366,False,71,"(8, 3, 6, 5, 1, 6)",2,True,,794
1367,False,77,"(7, 3, 3, 7, 4, 7)",1,True,,795
1368,False,67,"(9, 4, 8, 5, 5, 5)",42,True,,796
1369,False,82,"(3, 8, 3, 3, 3, 3)",5,True,,797
1370,False,72,"(4, 6, 4, 9, 6, 6)",67,True,,798
1371,False,62,"(6, 6, 5, 2, 4, 5)",23,True,,799
1372,False,83,"(3, 7, 6, 6, 4, 5)",20,True,,800
1373,False,73,"(3, 5, 4, 7, 4, 6)",6,True,,801
1374,False,0,,,False,invalid_random_target,801
1375,False,49,"(4, 4, 5, 5, 9, 3)",49,True,,802
1376,False,84,"(3, 6, 5, 3, 4, 6)",4,True,,803
1377,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,803
1378,False,0,,,False,invalid_random_target,803
1379,False,75,"(3, 6, 3, 7, 6, 4)",1,True,,804
1380,False,0,,,False,invalid_random_target,804
1381,False,82,"(5, 5, 6, 4, 6, 8)",4,True,,805
